c_index_gbsm_MeanAct,c_index_gbsm_FPC,c_index_deepsurv_MeanAct,c_index_deepsurv_FPC,c_index_Coxtime_MeanAct,c_index_Coxtime_FPC,c_index_cox_MeanAct,c_index_cox_FPC,c_index_pencox_MeanAct,c_index_pencox_FPC,c_index_gamcox_MeanAct,c_index_gamcox_FPC,c_index_rsf_MeanAct,c_index_rsf_FPC
0.7911180754954829,0.7951799845927586,0.7920706221058291,0.7872491718552177,0.7889488197852894,0.7864687212750828,0.772434710539773,0.77456841065792,0.785730660036326,0.784760796346259,0.783632227688727,0.784108342591123,0.799043,0.808976
0.7590335219851981,0.7653286895951241,0.7664770768700448,0.7609962082040675,0.7599965529127887,0.7640468803860737,0.76269877487977,0.76117176255836,0.759714957700004,0.76269877487977,0.758398567767754,0.757275248358901,0.772901,0.788015
0.7703996598639455,0.7723554421768708,0.7792111556468726,0.7795648219879416,0.769140085553572,0.7806595035198222,0.77173875817665,0.774461454159389,0.775831364087811,0.776584814548443,0.767081064420014,0.771944244665913,0.781687,0.788344
0.7902252545685192,0.7989851544553777,0.7875490879417915,0.7850925658330925,0.7832310490794417,0.7812420311782806,0.776375019402908,0.780910988082303,0.780928235111502,0.78451561718494,0.781911315775858,0.780617788585916,0.800452,0.812772
0.7983967558688659,0.8024091437957703,0.7942348452734209,0.7886392539211531,0.7857905892327257,0.7956083086053413,0.788994300866062,0.789097608429897,0.789373095266792,0.785447407841044,0.797155598409063,0.795278844332719,0.80433,0.803834
0.7692652175410796,0.7704450721692101,0.7752872287757994,0.7582668965634977,0.7627225702920941,0.7567475288935931,0.770120122722782,0.770172123901475,0.765769357438769,0.766376037856858,0.776949610857846,0.770016120365395,0.797356,0.796195
0.7625323626001286,0.7681969036159233,0.7578797054572982,0.7712648819764641,0.7562624733328746,0.7779402656389788,0.756121912769312,0.76002802592398,0.754755648975302,0.759012086179716,0.761359257313015,0.765860921352251,0.772597,0.784158
0.7815677383896675,0.7861792388018687,0.779127535048319,0.7810585953450387,0.7857288689260923,0.7752654144548795,0.777885346794827,0.783140861627827,0.777522301362285,0.781844270797317,0.781394785976074,0.77957955881336,0.785028,0.798662
0.8162958298348727,0.8142667226420375,0.8023958315301124,0.808922048920664,0.8097875949936815,0.8065158308376755,0.805852798589687,0.804301454385192,0.802027324812693,0.804389598942265,0.811282503305421,0.797567210224769,0.814764,0.82542
0.779596252159196,0.78537155619144,0.7741751892796165,0.7779004190883535,0.7709328596312712,0.7732956211303313,0.761536700882089,0.766167227142279,0.771132278113281,0.771343556878004,0.781467331021005,0.772012606299629,0.787228,0.79215
0.7838566834771301,0.7882672336537279,0.7986564332828625,0.7933134930994274,0.7910858177135001,0.7783288953862755,0.78724873815638,0.778446825467104,0.794740104489507,0.790436553617285,0.786823696094926,0.772938988754095,0.806239,0.811234
0.777214345873105,0.787356120157215,0.7804187790818807,0.7806965761511216,0.7780401416765053,0.7807660254184319,0.775135268946494,0.780988082186936,0.777398592495668,0.783322134597022,0.780386886869187,0.768822718110125,0.79329,0.807902
0.7825385319042442,0.7916343050449611,0.7830233830165458,0.7871598523177903,0.7831943115000684,0.763776835771913,0.788097886540601,0.791365406006674,0.783335650723026,0.784135150166852,0.788793103448276,0.790965656284761,0.797656,0.809678
0.823592980029394,0.8261346935246823,0.822851368478745,0.8243414517178775,0.8186037748775391,0.8195115267358614,0.803472536658424,0.804151718853401,0.81130925429278,0.809149803211313,0.813416460590018,0.813259726237331,0.827033,0.834511
0.8076360419820708,0.8112677973021246,0.791871755107545,0.8035702245297013,0.805677297552424,0.8008731710606163,0.807378733899698,0.807344477939161,0.806625102767882,0.806659358728419,0.805734447793916,0.806231159221705,0.811525,0.816707
0.8128891601988314,0.8090956658236679,0.8125841068286118,0.791208032849108,0.7937614299023498,0.8024740347123978,0.792856138377162,0.789867810434538,0.793822950358599,0.792873716776825,0.805196174940233,0.798709745464773,0.837745,0.835699
0.7499694648496799,0.7559543543124356,0.7743584429938176,0.770680067695921,0.7706973370635167,0.7548958657133976,0.760897075365579,0.752917604049494,0.75964918447694,0.751599409448819,0.758893419572553,0.752864876265467,0.761563,0.77719
0.7493922846573895,0.7495243966883918,0.7698119133196077,0.7883588651987298,0.7670028265345291,0.7746100429214503,0.758697195598154,0.751455449059283,0.761040113596024,0.756993255236067,0.76201632942847,0.758981185658502,0.764443,0.76937
0.7865283358736317,0.7892389497020923,0.785953062588929,0.7904445168258104,0.7970102686301065,0.7881816467522672,0.774095071958133,0.77088530309638,0.785782817269952,0.785782817269952,0.775263846489315,0.767064980375055,0.805712,0.808478
0.7858241055850191,0.7949971496190854,0.7856531708819604,0.7959375748656696,0.7811868989356241,0.7993086690167357,0.771941419974258,0.776898458969632,0.776133161721223,0.7781855497965,0.781525028698647,0.783577416773924,0.803316,0.809345
0.7634968628204905,0.7683905133089816,0.7704373692129429,0.7617902910606507,0.7540598031925012,0.7730141985023261,0.768165724250912,0.769064101886593,0.765153516884215,0.765770050555761,0.770579013193821,0.771001779140024,0.762357,0.774923
0.7641546375238061,0.7626239253866828,0.7727801268498943,0.7683932346723045,0.7534707540521494,0.7751409443269909,0.769923570992859,0.767483583910438,0.761616850263734,0.76188596648606,0.778391761455381,0.773906491083282,0.771863,0.788574
0.7551820679581261,0.7648158453030988,0.7680159644927661,0.7656419343184985,0.7572640162397426,0.768342823719658,0.757016390568849,0.768691383995092,0.753580506617583,0.76471206941888,0.762590936979578,0.772460338329389,0.767734,0.78364
0.7660386746967279,0.7752097596129098,0.7791233650264487,0.7917098974367697,0.7728641164764513,0.7761638290272651,0.76304929638263,0.768108434775101,0.76001036001036,0.7665544332211,0.778243978243978,0.777846844513511,0.798591,0.803355
0.7877148370574762,0.7956680913993038,0.7820254383930642,0.7980448472090907,0.7725707761742512,0.7886258629609147,0.777480575722838,0.789053259821315,0.773459249959059,0.785122914278436,0.791928234801754,0.802445548337791,0.797908,0.807655
0.7447769526161758,0.7596383198281258,0.7594607736288794,0.76843111282507,0.7446052212404218,0.7772840830971982,0.759016867797995,0.76332317747783,0.758608364112951,0.762999778727171,0.752174431073514,0.757774335755987,0.777688,0.785796
0.7943033571055835,0.8020699252043834,0.7970669837495046,0.7987730272794638,0.7949301211463234,0.8013062434300091,0.780845662260352,0.78790160203099,0.792103650529633,0.798109078175611,0.786448393591876,0.794152149172722,0.804975,0.809534
0.7782783371715779,0.7872043571080368,0.7840100041684035,0.7941725719049604,0.7873447269695707,0.7914964568570237,0.778401311674921,0.780970571829415,0.779888778080154,0.781393147512719,0.78247494126198,0.784046922803874,0.800363,0.809957
0.7756860733521416,0.7764042062067197,0.7755669299345785,0.7707874309345446,0.780600657604827,0.7719399342395173,0.77322799407897,0.769802747082516,0.780732555337533,0.779648180660264,0.773468966229474,0.754501015525491,0.789949,0.795696
0.7942363985061068,0.7914353487433128,0.7879329049486773,0.7790870399732955,0.7699741300175248,0.7896019360761078,0.772792613011787,0.780199895148061,0.78295648644535,0.790042448123658,0.787201298811114,0.791158613925014,0.803185,0.799296
0.7958498303167421,0.8004807692307693,0.7840934935880614,0.7876799804055354,0.7826414038034255,0.7763256879931419,0.768052165547222,0.772809064832796,0.771259063941991,0.776479181884587,0.782732633754387,0.784389531258351,0.812107,0.822144
0.7915740309877117,0.797623356255278,0.799108895679339,0.7904197750046945,0.8057495006743031,0.8025913723347957,0.802589333749848,0.799465472657538,0.800246437930616,0.796862255080613,0.801791013692924,0.791812012981378,0.804028,0.801394
0.790742576840787,0.7893336116474456,0.782043994281088,0.7856441527569634,0.7744130363633231,0.771725836735397,0.762157615267336,0.754043776177208,0.774126842262061,0.764646092914849,0.773162995285912,0.760282494786464,0.791271,0.78936
0.7517790787351889,0.7535756853396901,0.7507027589796981,0.754294638209266,0.7613222280062467,0.7528544161027243,0.748427339553294,0.75275657336726,0.751466638394119,0.753746112524738,0.751431297709924,0.740104608425219,0.754653,0.763995
0.7747755495167005,0.7834181830690379,0.7615405580349538,0.7924743637788301,0.7693762136749225,0.7823902156508704,0.752287694974003,0.761837088388215,0.762686308492201,0.772547660311958,0.759826689774697,0.772564991334489,0.791214,0.806952
0.7717166987496314,0.7790957806565736,0.778793700895461,0.7712114454317769,0.7801317459772875,0.7813325556661063,0.75763986013986,0.760734265734266,0.759702797202797,0.762814685314685,0.769440559440559,0.772167832167832,0.788041,0.788742
0.7834388826234059,0.7906914201440097,0.7931478398187405,0.787311831648329,0.7881700681439777,0.7835699205273005,0.771930131309776,0.774954977007676,0.781773993320861,0.781843931949714,0.78081233717413,0.785410802021226,0.791151,0.798401
0.8006911848145665,0.7935472223655027,0.8040585438994053,0.793119899132746,0.8017242848136852,0.7973794960044981,0.790776152980877,0.789633988059185,0.797283031928701,0.80095180410141,0.786968936575236,0.774958899368348,0.814649,0.811523
0.7546478970312043,0.7651928941881903,0.7603047436839139,0.7584769648622333,0.7576057805640491,0.7502605011872021,0.759339192539047,0.763846273857195,0.757189661448853,0.762546154246191,0.75911383847314,0.763846273857195,0.76417,0.768722
0.7826531840616348,0.7735558651051608,0.7748838159440273,0.7579456275641353,0.7712748753042916,0.75591985428051,0.768767208686166,0.763416281365266,0.766446741822086,0.76130361750394,0.778603217483159,0.769338666943737,0.796961,0.804155
0.8018169758958337,0.796458555146353,0.808693397856896,0.8018147251987556,0.814828897338403,0.7960594538541307,0.795345076117147,0.793798122560911,0.802816158633056,0.796311922089794,0.804521323348451,0.793376226136484,0.810364,0.817684
0.8031861404653953,0.7974260360249105,0.8080043266630611,0.801095622742895,0.7935937472740278,0.7751530905982309,0.797835798316337,0.793742324737039,0.796429779130404,0.794934771388399,0.804082794952569,0.793955897271611,0.823181,0.830925
0.7571294183230841,0.7552044318241207,0.7521467738041866,0.7565782667172466,0.7456116149946547,0.7456116149946547,0.754405054405054,0.754282204282204,0.750842400842401,0.7505265005265,0.757704457704458,0.750807300807301,0.777393,0.783542
0.8111976407430953,0.799754538390902,0.8171727236177391,0.8043246455853305,0.8127501879140665,0.8109671893299771,0.800384526373881,0.793245865451373,0.799619034055507,0.796521460488135,0.80535132536984,0.790433126235024,0.828418,0.835059
0.7642182362254041,0.7647227683153848,0.7704728751637141,0.7653374233128835,0.7628213965671745,0.7657510167505343,0.764805799740833,0.763369873568452,0.767607606906455,0.766924666409834,0.77021678982944,0.768080411865653,0.775271,0.786536
0.7402212804390871,0.7493139264251224,0.744248868700425,0.7620571585884134,0.7494795161651095,0.7509764448803318,0.726918029918642,0.730679730557257,0.734861341964832,0.737450791706762,0.733619105939988,0.735211267605634,0.756216,0.763268
0.7616485315687144,0.7768700753828837,0.7871014590651175,0.7867299378546339,0.7778978654417725,0.7712104836530668,0.761370663002405,0.769495018893851,0.765115080728272,0.770748883545173,0.773995190656132,0.784764685675026,0.772174,0.779293
0.7988094827883256,0.8026256848489025,0.7923391912642894,0.7850878689643406,0.789694591366661,0.7865551953591537,0.791922663056684,0.790152382935888,0.788607726752057,0.788885417751397,0.797302926168906,0.792235065430942,0.792787,0.800384
0.7901340176789279,0.7820252352437981,0.7923785653770121,0.7982384919514262,0.7989974583451003,0.7869245975713075,0.783895870736086,0.779551166965889,0.789012567324955,0.782046678635548,0.794039497307002,0.785942549371634,0.800545,0.796593
0.8002903220393025,0.799669402070852,0.7960368694263277,0.7718121922001864,0.7924430986290429,0.7910122454412352,0.792220722240972,0.789655754303071,0.785858926763416,0.786652041849477,0.802953088086399,0.798734390820115,0.797142,0.814073
0.8054063792186401,0.8071478818866565,0.8096525227798178,0.8099245206038351,0.8030225758193934,0.8123725010199918,0.793624218992716,0.799906796920846,0.787945735096137,0.794573509613725,0.809468742448825,0.814767510097,0.817732,0.827512
0.7688606156600785,0.7672594862612768,0.7686388917323507,0.7638959975432491,0.7786194424540213,0.7642883952639301,0.771690526534715,0.758206523623003,0.769402752261777,0.759922354327706,0.787340982356407,0.777825921175777,0.780779,0.785774
0.7884886330034266,0.7862535005479119,0.7825802339402919,0.7794794053299798,0.7794966321555927,0.7655084497579631,0.78549531400543,0.77974949636507,0.785582902688973,0.778015240430936,0.795638083559604,0.788333187352194,0.773759,0.777459
0.7840957710804196,0.7849600383358148,0.7787534114216941,0.7964673774854644,0.7723458715440815,0.79863712643873,0.783494492993433,0.785321543685471,0.781701914955961,0.78240860437458,0.787545029905028,0.785735215540273,0.805564,0.813289
0.7828675080476215,0.7826716400115817,0.8050476913986663,0.7966236177935342,0.7909344137756394,0.8043217692242762,0.795244702536958,0.791647395378317,0.787690357503811,0.781660585504565,0.796101204241396,0.793651609366703,0.797172,0.801976
0.7899635100522788,0.7929020034384758,0.7904088651127245,0.7989196512314587,0.7970611734463473,0.8034876854135548,0.784515353899431,0.785610798968161,0.788119721544931,0.789356514364465,0.792501501819852,0.79204212162974,0.809673,0.81866
0.7651801904896041,0.7603035157831728,0.7524133124237672,0.7277922983098101,0.7485450426903641,0.7425335424289946,0.742095738263369,0.732621269649764,0.737500443561265,0.727990490046485,0.757425215570775,0.742521557077463,0.777727,0.785217
0.7849162495020007,0.7774072855138487,0.7903020940611054,0.7803982148987298,0.7805526948163406,0.772605561277034,0.773271021518502,0.767167718759809,0.772625815226868,0.76655738848394,0.784396470547205,0.768370941303665,0.790167,0.791334
0.7896904729077623,0.7968857714049359,0.7890323791326896,0.7877443788597359,0.7697806134634413,0.78620901429595,0.783392373411127,0.785823435437938,0.783097173022157,0.78370493852886,0.794905188580954,0.797041050218796,0.804107,0.808332
0.762473709326782,0.7538751126743138,0.7661698070295142,0.7563288371035183,0.7575709861963995,0.7641666229290226,0.740991432286564,0.74280828627919,0.740670810993748,0.742665787926827,0.757984360805828,0.751714433301865,0.773742,0.786858
0.7457492493540954,0.7503491376300537,0.7698886753579529,0.7706418047403868,0.7733340258660988,0.7629806610225246,0.76447347626824,0.764701750689213,0.762506804333702,0.765035382535251,0.759820189994556,0.755623452562819,0.76122,0.76326
0.8047674682197848,0.804200742846182,0.8010979146526723,0.7904812871150394,0.7928117663306173,0.7816427289048474,0.790981301841698,0.791332770982708,0.790911008013496,0.790506818501336,0.798362153802896,0.792615633347392,0.8185,0.828428
0.7866413067800403,0.7883539597569582,0.7879814732827027,0.7735245036270136,0.7930558866600824,0.7563259884889146,0.783576135969476,0.779639264654873,0.78352410683316,0.780211585154353,0.791380506416927,0.786246964967048,0.794374,0.794572
